"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Infant Birth Weight 12"	"Infant Birth Weight 12 Code"	Births
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"1000 - 1499 grams"	"03"	144
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"1500 - 1999 grams"	"04"	327
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"2000 - 2499 grams"	"05"	1008
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"2500 - 2999 grams"	"06"	3598
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"3000 - 3499 grams"	"07"	7076
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"3500 - 3999 grams"	"08"	4778
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"4000 - 4499 grams"	"09"	1089
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"4500 - 4999 grams"	"10"	164
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"5000 - 8165 grams"	"11"	17
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"499 grams or less"	"01"	28
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"500 - 999 grams"	"02"	115
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"1000 - 1499 grams"	"03"	150
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"1500 - 1999 grams"	"04"	306
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"2000 - 2499 grams"	"05"	1082
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"2500 - 2999 grams"	"06"	3761
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"3000 - 3499 grams"	"07"	7389
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"3500 - 3999 grams"	"08"	4813
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"4000 - 4499 grams"	"09"	1194
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"4500 - 4999 grams"	"10"	179
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"5000 - 8165 grams"	"11"	23
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"499 grams or less"	"01"	34
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"500 - 999 grams"	"02"	114
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"1000 - 1499 grams"	"03"	161
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"1500 - 1999 grams"	"04"	359
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"2000 - 2499 grams"	"05"	1109
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"2500 - 2999 grams"	"06"	3814
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"3000 - 3499 grams"	"07"	7960
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"3500 - 3999 grams"	"08"	5137
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"4000 - 4499 grams"	"09"	1238
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"4500 - 4999 grams"	"10"	161
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"5000 - 8165 grams"	"11"	25
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"499 grams or less"	"01"	33
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"500 - 999 grams"	"02"	110
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"1000 - 1499 grams"	"03"	134
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"1500 - 1999 grams"	"04"	339
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"2000 - 2499 grams"	"05"	1048
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"2500 - 2999 grams"	"06"	3756
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"3000 - 3499 grams"	"07"	7798
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"3500 - 3999 grams"	"08"	5030
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"4000 - 4499 grams"	"09"	1199
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"4500 - 4999 grams"	"10"	183
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"5000 - 8165 grams"	"11"	18
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"499 grams or less"	"01"	49
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"500 - 999 grams"	"02"	110
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"1000 - 1499 grams"	"03"	131
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"1500 - 1999 grams"	"04"	348
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"2000 - 2499 grams"	"05"	1036
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"2500 - 2999 grams"	"06"	3711
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"3000 - 3499 grams"	"07"	7634
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"3500 - 3999 grams"	"08"	4890
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"4000 - 4499 grams"	"09"	1152
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"4500 - 4999 grams"	"10"	158
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"5000 - 8165 grams"	"11"	15
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"Unknown or Not Stated"	"12"	11
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"499 grams or less"	"01"	26
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"500 - 999 grams"	"02"	110
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"1000 - 1499 grams"	"03"	146
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"1500 - 1999 grams"	"04"	311
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"2000 - 2499 grams"	"05"	1047
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"2500 - 2999 grams"	"06"	3651
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"3000 - 3499 grams"	"07"	7690
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"3500 - 3999 grams"	"08"	4834
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"4000 - 4499 grams"	"09"	1210
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"4500 - 4999 grams"	"10"	164
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"5000 - 8165 grams"	"11"	12
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"499 grams or less"	"01"	29
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"500 - 999 grams"	"02"	118
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"1000 - 1499 grams"	"03"	139
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"1500 - 1999 grams"	"04"	329
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"2000 - 2499 grams"	"05"	1083
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"2500 - 2999 grams"	"06"	3720
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"3000 - 3499 grams"	"07"	7738
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"3500 - 3999 grams"	"08"	4850
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"4000 - 4499 grams"	"09"	1098
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"4500 - 4999 grams"	"10"	153
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"5000 - 8165 grams"	"11"	20
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"499 grams or less"	"01"	22
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"500 - 999 grams"	"02"	57
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"1000 - 1499 grams"	"03"	102
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"1500 - 1999 grams"	"04"	214
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"2000 - 2499 grams"	"05"	631
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"2500 - 2999 grams"	"06"	2164
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"3000 - 3499 grams"	"07"	4173
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"3500 - 3999 grams"	"08"	2587
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"4000 - 4499 grams"	"09"	624
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"4500 - 4999 grams"	"10"	78
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"Unknown or Not Stated"	"12"	11
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"499 grams or less"	"01"	23
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"500 - 999 grams"	"02"	71
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"1000 - 1499 grams"	"03"	88
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"1500 - 1999 grams"	"04"	189
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"2000 - 2499 grams"	"05"	615
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"2500 - 2999 grams"	"06"	2152
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"3000 - 3499 grams"	"07"	4079
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"3500 - 3999 grams"	"08"	2459
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"4000 - 4499 grams"	"09"	647
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"4500 - 4999 grams"	"10"	77
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"499 grams or less"	"01"	27
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"500 - 999 grams"	"02"	72
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"1000 - 1499 grams"	"03"	98
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"1500 - 1999 grams"	"04"	188
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"2000 - 2499 grams"	"05"	643
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"2500 - 2999 grams"	"06"	2082
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"3000 - 3499 grams"	"07"	4204
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"3500 - 3999 grams"	"08"	2742
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"4000 - 4499 grams"	"09"	617
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"4500 - 4999 grams"	"10"	92
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"5000 - 8165 grams"	"11"	16
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"499 grams or less"	"01"	20
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"500 - 999 grams"	"02"	101
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"1000 - 1499 grams"	"03"	104
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"1500 - 1999 grams"	"04"	165
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"2000 - 2499 grams"	"05"	623
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"2500 - 2999 grams"	"06"	2031
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"3000 - 3499 grams"	"07"	3892
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"3500 - 3999 grams"	"08"	2432
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"4000 - 4499 grams"	"09"	609
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"4500 - 4999 grams"	"10"	72
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"5000 - 8165 grams"	"11"	12
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"499 grams or less"	"01"	23
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"500 - 999 grams"	"02"	87
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"1000 - 1499 grams"	"03"	89
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"1500 - 1999 grams"	"04"	211
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"2000 - 2499 grams"	"05"	632
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"2500 - 2999 grams"	"06"	2218
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"3000 - 3499 grams"	"07"	4002
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"3500 - 3999 grams"	"08"	2560
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"4000 - 4499 grams"	"09"	623
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"4500 - 4999 grams"	"10"	91
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"Unknown or Not Stated"	"12"	11
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"499 grams or less"	"01"	25
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"500 - 999 grams"	"02"	77
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"1000 - 1499 grams"	"03"	98
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"1500 - 1999 grams"	"04"	177
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"2000 - 2499 grams"	"05"	650
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"2500 - 2999 grams"	"06"	2157
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"3000 - 3499 grams"	"07"	4194
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"3500 - 3999 grams"	"08"	2720
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"4000 - 4499 grams"	"09"	641
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"4500 - 4999 grams"	"10"	78
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"499 grams or less"	"01"	19
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"500 - 999 grams"	"02"	82
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"1000 - 1499 grams"	"03"	94
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"1500 - 1999 grams"	"04"	206
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"2000 - 2499 grams"	"05"	722
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"2500 - 2999 grams"	"06"	2320
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"3000 - 3499 grams"	"07"	4370
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"3500 - 3999 grams"	"08"	2635
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"4000 - 4499 grams"	"09"	632
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"4500 - 4999 grams"	"10"	96
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"Unknown or Not Stated"	"12"	15
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"499 grams or less"	"01"	20
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"500 - 999 grams"	"02"	80
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"1000 - 1499 grams"	"03"	107
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"1500 - 1999 grams"	"04"	199
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"2000 - 2499 grams"	"05"	700
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"2500 - 2999 grams"	"06"	2393
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"3000 - 3499 grams"	"07"	4539
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"3500 - 3999 grams"	"08"	2702
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"4000 - 4499 grams"	"09"	660
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"4500 - 4999 grams"	"10"	100
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"Unknown or Not Stated"	"12"	22
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"499 grams or less"	"01"	22
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"500 - 999 grams"	"02"	88
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"1000 - 1499 grams"	"03"	98
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"1500 - 1999 grams"	"04"	249
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"2000 - 2499 grams"	"05"	656
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"2500 - 2999 grams"	"06"	2313
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"3000 - 3499 grams"	"07"	4374
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"3500 - 3999 grams"	"08"	2756
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"4000 - 4499 grams"	"09"	611
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"4500 - 4999 grams"	"10"	83
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"Unknown or Not Stated"	"12"	36
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"499 grams or less"	"01"	25
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"500 - 999 grams"	"02"	75
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"1000 - 1499 grams"	"03"	97
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"1500 - 1999 grams"	"04"	207
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"2000 - 2499 grams"	"05"	666
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"2500 - 2999 grams"	"06"	2224
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"3000 - 3499 grams"	"07"	4111
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"3500 - 3999 grams"	"08"	2622
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"4000 - 4499 grams"	"09"	608
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"4500 - 4999 grams"	"10"	95
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"5000 - 8165 grams"	"11"	13
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"Unknown or Not Stated"	"12"	43
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"499 grams or less"	"01"	24
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"500 - 999 grams"	"02"	91
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"1000 - 1499 grams"	"03"	100
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"1500 - 1999 grams"	"04"	203
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"2000 - 2499 grams"	"05"	648
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"2500 - 2999 grams"	"06"	2202
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"3000 - 3499 grams"	"07"	4222
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"3500 - 3999 grams"	"08"	2583
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"4000 - 4499 grams"	"09"	568
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"4500 - 4999 grams"	"10"	71
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"5000 - 8165 grams"	"11"	11
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"Unknown or Not Stated"	"12"	52
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"499 grams or less"	"01"	13
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"500 - 999 grams"	"02"	69
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"1000 - 1499 grams"	"03"	99
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"1500 - 1999 grams"	"04"	205
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"2000 - 2499 grams"	"05"	718
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"2500 - 2999 grams"	"06"	2379
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"3000 - 3499 grams"	"07"	4258
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"3500 - 3999 grams"	"08"	2609
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"4000 - 4499 grams"	"09"	625
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"4500 - 4999 grams"	"10"	98
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"Unknown or Not Stated"	"12"	60
	"Hawaii"	"15"	"2016"	"2016"	"January"	"1"	"1500 - 1999 grams"	"04"	20
	"Hawaii"	"15"	"2016"	"2016"	"January"	"1"	"2000 - 2499 grams"	"05"	91
	"Hawaii"	"15"	"2016"	"2016"	"January"	"1"	"2500 - 2999 grams"	"06"	319
	"Hawaii"	"15"	"2016"	"2016"	"January"	"1"	"3000 - 3499 grams"	"07"	573
	"Hawaii"	"15"	"2016"	"2016"	"January"	"1"	"3500 - 3999 grams"	"08"	374
	"Hawaii"	"15"	"2016"	"2016"	"January"	"1"	"4000 - 4499 grams"	"09"	89
	"Hawaii"	"15"	"2016"	"2016"	"February"	"2"	"1500 - 1999 grams"	"04"	28
	"Hawaii"	"15"	"2016"	"2016"	"February"	"2"	"2000 - 2499 grams"	"05"	73
	"Hawaii"	"15"	"2016"	"2016"	"February"	"2"	"2500 - 2999 grams"	"06"	326
	"Hawaii"	"15"	"2016"	"2016"	"February"	"2"	"3000 - 3499 grams"	"07"	605
	"Hawaii"	"15"	"2016"	"2016"	"February"	"2"	"3500 - 3999 grams"	"08"	342
	"Hawaii"	"15"	"2016"	"2016"	"February"	"2"	"4000 - 4499 grams"	"09"	88
	"Hawaii"	"15"	"2016"	"2016"	"February"	"2"	"4500 - 4999 grams"	"10"	11
	"Hawaii"	"15"	"2016"	"2016"	"March"	"3"	"1000 - 1499 grams"	"03"	16
	"Hawaii"	"15"	"2016"	"2016"	"March"	"3"	"1500 - 1999 grams"	"04"	22
	"Hawaii"	"15"	"2016"	"2016"	"March"	"3"	"2000 - 2499 grams"	"05"	85
	"Hawaii"	"15"	"2016"	"2016"	"March"	"3"	"2500 - 2999 grams"	"06"	290
	"Hawaii"	"15"	"2016"	"2016"	"March"	"3"	"3000 - 3499 grams"	"07"	585
	"Hawaii"	"15"	"2016"	"2016"	"March"	"3"	"3500 - 3999 grams"	"08"	385
	"Hawaii"	"15"	"2016"	"2016"	"March"	"3"	"4000 - 4499 grams"	"09"	98
	"Hawaii"	"15"	"2016"	"2016"	"March"	"3"	"4500 - 4999 grams"	"10"	15
	"Hawaii"	"15"	"2016"	"2016"	"April"	"4"	"1000 - 1499 grams"	"03"	11
	"Hawaii"	"15"	"2016"	"2016"	"April"	"4"	"1500 - 1999 grams"	"04"	28
	"Hawaii"	"15"	"2016"	"2016"	"April"	"4"	"2000 - 2499 grams"	"05"	83
	"Hawaii"	"15"	"2016"	"2016"	"April"	"4"	"2500 - 2999 grams"	"06"	279
	"Hawaii"	"15"	"2016"	"2016"	"April"	"4"	"3000 - 3499 grams"	"07"	585
	"Hawaii"	"15"	"2016"	"2016"	"April"	"4"	"3500 - 3999 grams"	"08"	379
	"Hawaii"	"15"	"2016"	"2016"	"April"	"4"	"4000 - 4499 grams"	"09"	78
	"Hawaii"	"15"	"2016"	"2016"	"May"	"5"	"500 - 999 grams"	"02"	13
	"Hawaii"	"15"	"2016"	"2016"	"May"	"5"	"1000 - 1499 grams"	"03"	20
	"Hawaii"	"15"	"2016"	"2016"	"May"	"5"	"1500 - 1999 grams"	"04"	29
	"Hawaii"	"15"	"2016"	"2016"	"May"	"5"	"2000 - 2499 grams"	"05"	93
	"Hawaii"	"15"	"2016"	"2016"	"May"	"5"	"2500 - 2999 grams"	"06"	292
	"Hawaii"	"15"	"2016"	"2016"	"May"	"5"	"3000 - 3499 grams"	"07"	580
	"Hawaii"	"15"	"2016"	"2016"	"May"	"5"	"3500 - 3999 grams"	"08"	366
	"Hawaii"	"15"	"2016"	"2016"	"May"	"5"	"4000 - 4499 grams"	"09"	80
	"Hawaii"	"15"	"2016"	"2016"	"May"	"5"	"4500 - 4999 grams"	"10"	15
	"Hawaii"	"15"	"2016"	"2016"	"June"	"6"	"500 - 999 grams"	"02"	12
	"Hawaii"	"15"	"2016"	"2016"	"June"	"6"	"1000 - 1499 grams"	"03"	17
	"Hawaii"	"15"	"2016"	"2016"	"June"	"6"	"1500 - 1999 grams"	"04"	17
	"Hawaii"	"15"	"2016"	"2016"	"June"	"6"	"2000 - 2499 grams"	"05"	88
	"Hawaii"	"15"	"2016"	"2016"	"June"	"6"	"2500 - 2999 grams"	"06"	284
	"Hawaii"	"15"	"2016"	"2016"	"June"	"6"	"3000 - 3499 grams"	"07"	572
	"Hawaii"	"15"	"2016"	"2016"	"June"	"6"	"3500 - 3999 grams"	"08"	355
	"Hawaii"	"15"	"2016"	"2016"	"June"	"6"	"4000 - 4499 grams"	"09"	91
	"Hawaii"	"15"	"2016"	"2016"	"June"	"6"	"4500 - 4999 grams"	"10"	13
	"Hawaii"	"15"	"2016"	"2016"	"July"	"7"	"500 - 999 grams"	"02"	11
	"Hawaii"	"15"	"2016"	"2016"	"July"	"7"	"1500 - 1999 grams"	"04"	19
	"Hawaii"	"15"	"2016"	"2016"	"July"	"7"	"2000 - 2499 grams"	"05"	77
	"Hawaii"	"15"	"2016"	"2016"	"July"	"7"	"2500 - 2999 grams"	"06"	342
	"Hawaii"	"15"	"2016"	"2016"	"July"	"7"	"3000 - 3499 grams"	"07"	609
	"Hawaii"	"15"	"2016"	"2016"	"July"	"7"	"3500 - 3999 grams"	"08"	343
	"Hawaii"	"15"	"2016"	"2016"	"July"	"7"	"4000 - 4499 grams"	"09"	78
	"Hawaii"	"15"	"2016"	"2016"	"July"	"7"	"4500 - 4999 grams"	"10"	12
	"Hawaii"	"15"	"2016"	"2016"	"August"	"8"	"500 - 999 grams"	"02"	11
	"Hawaii"	"15"	"2016"	"2016"	"August"	"8"	"1000 - 1499 grams"	"03"	18
	"Hawaii"	"15"	"2016"	"2016"	"August"	"8"	"1500 - 1999 grams"	"04"	34
	"Hawaii"	"15"	"2016"	"2016"	"August"	"8"	"2000 - 2499 grams"	"05"	78
	"Hawaii"	"15"	"2016"	"2016"	"August"	"8"	"2500 - 2999 grams"	"06"	364
	"Hawaii"	"15"	"2016"	"2016"	"August"	"8"	"3000 - 3499 grams"	"07"	634
	"Hawaii"	"15"	"2016"	"2016"	"August"	"8"	"3500 - 3999 grams"	"08"	356
	"Hawaii"	"15"	"2016"	"2016"	"August"	"8"	"4000 - 4499 grams"	"09"	107
	"Hawaii"	"15"	"2016"	"2016"	"August"	"8"	"4500 - 4999 grams"	"10"	10
	"Hawaii"	"15"	"2016"	"2016"	"September"	"9"	"1000 - 1499 grams"	"03"	12
	"Hawaii"	"15"	"2016"	"2016"	"September"	"9"	"1500 - 1999 grams"	"04"	21
	"Hawaii"	"15"	"2016"	"2016"	"September"	"9"	"2000 - 2499 grams"	"05"	91
	"Hawaii"	"15"	"2016"	"2016"	"September"	"9"	"2500 - 2999 grams"	"06"	333
	"Hawaii"	"15"	"2016"	"2016"	"September"	"9"	"3000 - 3499 grams"	"07"	629
	"Hawaii"	"15"	"2016"	"2016"	"September"	"9"	"3500 - 3999 grams"	"08"	356
	"Hawaii"	"15"	"2016"	"2016"	"September"	"9"	"4000 - 4499 grams"	"09"	93
	"Hawaii"	"15"	"2016"	"2016"	"September"	"9"	"4500 - 4999 grams"	"10"	18
	"Hawaii"	"15"	"2016"	"2016"	"October"	"10"	"1000 - 1499 grams"	"03"	12
	"Hawaii"	"15"	"2016"	"2016"	"October"	"10"	"1500 - 1999 grams"	"04"	18
	"Hawaii"	"15"	"2016"	"2016"	"October"	"10"	"2000 - 2499 grams"	"05"	81
	"Hawaii"	"15"	"2016"	"2016"	"October"	"10"	"2500 - 2999 grams"	"06"	338
	"Hawaii"	"15"	"2016"	"2016"	"October"	"10"	"3000 - 3499 grams"	"07"	632
