"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Infant Birth Weight 12"	"Infant Birth Weight 12 Code"	Births
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"500 - 999 grams"	"02"	109
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"1000 - 1499 grams"	"03"	147
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"1500 - 1999 grams"	"04"	324
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"2000 - 2499 grams"	"05"	1068
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"2500 - 2999 grams"	"06"	3880
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"3000 - 3499 grams"	"07"	7816
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"3500 - 3999 grams"	"08"	4877
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"4000 - 4499 grams"	"09"	1169
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"4500 - 4999 grams"	"10"	143
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"5000 - 8165 grams"	"11"	13
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	"499 grams or less"	"01"	30
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	"500 - 999 grams"	"02"	85
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	"1000 - 1499 grams"	"03"	130
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	"1500 - 1999 grams"	"04"	316
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	"2000 - 2499 grams"	"05"	1032
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	"2500 - 2999 grams"	"06"	3521
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	"3000 - 3499 grams"	"07"	7378
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	"3500 - 3999 grams"	"08"	4452
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	"4000 - 4499 grams"	"09"	1038
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	"4500 - 4999 grams"	"10"	149
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"499 grams or less"	"01"	28
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"500 - 999 grams"	"02"	109
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"1000 - 1499 grams"	"03"	124
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"1500 - 1999 grams"	"04"	304
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"2000 - 2499 grams"	"05"	1077
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"2500 - 2999 grams"	"06"	3799
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"3000 - 3499 grams"	"07"	7493
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"3500 - 3999 grams"	"08"	4763
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"4000 - 4499 grams"	"09"	1117
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"4500 - 4999 grams"	"10"	149
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	"5000 - 8165 grams"	"11"	16
	"Georgia"	"13"	"2019"	"2019"	"January"	"1"	"499 grams or less"	"01"	29
	"Georgia"	"13"	"2019"	"2019"	"January"	"1"	"500 - 999 grams"	"02"	67
	"Georgia"	"13"	"2019"	"2019"	"January"	"1"	"1000 - 1499 grams"	"03"	95
	"Georgia"	"13"	"2019"	"2019"	"January"	"1"	"1500 - 1999 grams"	"04"	224
	"Georgia"	"13"	"2019"	"2019"	"January"	"1"	"2000 - 2499 grams"	"05"	658
	"Georgia"	"13"	"2019"	"2019"	"January"	"1"	"2500 - 2999 grams"	"06"	2305
	"Georgia"	"13"	"2019"	"2019"	"January"	"1"	"3000 - 3499 grams"	"07"	4210
	"Georgia"	"13"	"2019"	"2019"	"January"	"1"	"3500 - 3999 grams"	"08"	2502
	"Georgia"	"13"	"2019"	"2019"	"January"	"1"	"4000 - 4499 grams"	"09"	554
	"Georgia"	"13"	"2019"	"2019"	"January"	"1"	"4500 - 4999 grams"	"10"	74
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"499 grams or less"	"01"	19
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"500 - 999 grams"	"02"	62
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"1000 - 1499 grams"	"03"	88
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"1500 - 1999 grams"	"04"	180
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"2000 - 2499 grams"	"05"	625
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"2500 - 2999 grams"	"06"	2072
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"3000 - 3499 grams"	"07"	3715
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"3500 - 3999 grams"	"08"	2224
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"4000 - 4499 grams"	"09"	536
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"4500 - 4999 grams"	"10"	60
	"Georgia"	"13"	"2019"	"2019"	"February"	"2"	"5000 - 8165 grams"	"11"	12
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"499 grams or less"	"01"	28
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"500 - 999 grams"	"02"	82
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"1000 - 1499 grams"	"03"	105
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"1500 - 1999 grams"	"04"	199
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"2000 - 2499 grams"	"05"	682
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"2500 - 2999 grams"	"06"	2105
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"3000 - 3499 grams"	"07"	3909
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"3500 - 3999 grams"	"08"	2421
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"4000 - 4499 grams"	"09"	554
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"4500 - 4999 grams"	"10"	75
	"Georgia"	"13"	"2019"	"2019"	"March"	"3"	"5000 - 8165 grams"	"11"	15
	"Georgia"	"13"	"2019"	"2019"	"April"	"4"	"499 grams or less"	"01"	24
	"Georgia"	"13"	"2019"	"2019"	"April"	"4"	"500 - 999 grams"	"02"	73
	"Georgia"	"13"	"2019"	"2019"	"April"	"4"	"1000 - 1499 grams"	"03"	89
	"Georgia"	"13"	"2019"	"2019"	"April"	"4"	"1500 - 1999 grams"	"04"	198
	"Georgia"	"13"	"2019"	"2019"	"April"	"4"	"2000 - 2499 grams"	"05"	578
	"Georgia"	"13"	"2019"	"2019"	"April"	"4"	"2500 - 2999 grams"	"06"	2183
	"Georgia"	"13"	"2019"	"2019"	"April"	"4"	"3000 - 3499 grams"	"07"	3792
	"Georgia"	"13"	"2019"	"2019"	"April"	"4"	"3500 - 3999 grams"	"08"	2354
	"Georgia"	"13"	"2019"	"2019"	"April"	"4"	"4000 - 4499 grams"	"09"	551
	"Georgia"	"13"	"2019"	"2019"	"April"	"4"	"4500 - 4999 grams"	"10"	75
	"Georgia"	"13"	"2019"	"2019"	"May"	"5"	"499 grams or less"	"01"	18
	"Georgia"	"13"	"2019"	"2019"	"May"	"5"	"500 - 999 grams"	"02"	70
	"Georgia"	"13"	"2019"	"2019"	"May"	"5"	"1000 - 1499 grams"	"03"	100
	"Georgia"	"13"	"2019"	"2019"	"May"	"5"	"1500 - 1999 grams"	"04"	222
	"Georgia"	"13"	"2019"	"2019"	"May"	"5"	"2000 - 2499 grams"	"05"	653
	"Georgia"	"13"	"2019"	"2019"	"May"	"5"	"2500 - 2999 grams"	"06"	2206
	"Georgia"	"13"	"2019"	"2019"	"May"	"5"	"3000 - 3499 grams"	"07"	4057
	"Georgia"	"13"	"2019"	"2019"	"May"	"5"	"3500 - 3999 grams"	"08"	2529
	"Georgia"	"13"	"2019"	"2019"	"May"	"5"	"4000 - 4499 grams"	"09"	563
	"Georgia"	"13"	"2019"	"2019"	"May"	"5"	"4500 - 4999 grams"	"10"	82
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"499 grams or less"	"01"	24
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"500 - 999 grams"	"02"	62
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"1000 - 1499 grams"	"03"	82
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"1500 - 1999 grams"	"04"	202
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"2000 - 2499 grams"	"05"	581
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"2500 - 2999 grams"	"06"	2163
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"3000 - 3499 grams"	"07"	3737
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"3500 - 3999 grams"	"08"	2410
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"4000 - 4499 grams"	"09"	554
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"4500 - 4999 grams"	"10"	67
	"Georgia"	"13"	"2019"	"2019"	"June"	"6"	"5000 - 8165 grams"	"11"	12
	"Georgia"	"13"	"2019"	"2019"	"July"	"7"	"499 grams or less"	"01"	17
	"Georgia"	"13"	"2019"	"2019"	"July"	"7"	"500 - 999 grams"	"02"	60
	"Georgia"	"13"	"2019"	"2019"	"July"	"7"	"1000 - 1499 grams"	"03"	118
	"Georgia"	"13"	"2019"	"2019"	"July"	"7"	"1500 - 1999 grams"	"04"	226
	"Georgia"	"13"	"2019"	"2019"	"July"	"7"	"2000 - 2499 grams"	"05"	703
	"Georgia"	"13"	"2019"	"2019"	"July"	"7"	"2500 - 2999 grams"	"06"	2282
	"Georgia"	"13"	"2019"	"2019"	"July"	"7"	"3000 - 3499 grams"	"07"	4317
	"Georgia"	"13"	"2019"	"2019"	"July"	"7"	"3500 - 3999 grams"	"08"	2573
	"Georgia"	"13"	"2019"	"2019"	"July"	"7"	"4000 - 4499 grams"	"09"	639
	"Georgia"	"13"	"2019"	"2019"	"July"	"7"	"4500 - 4999 grams"	"10"	88
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"499 grams or less"	"01"	15
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"500 - 999 grams"	"02"	80
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"1000 - 1499 grams"	"03"	106
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"1500 - 1999 grams"	"04"	200
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"2000 - 2499 grams"	"05"	705
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"2500 - 2999 grams"	"06"	2531
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"3000 - 3499 grams"	"07"	4560
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"3500 - 3999 grams"	"08"	2804
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"4000 - 4499 grams"	"09"	629
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"4500 - 4999 grams"	"10"	79
	"Georgia"	"13"	"2019"	"2019"	"August"	"8"	"5000 - 8165 grams"	"11"	12
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"499 grams or less"	"01"	24
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"500 - 999 grams"	"02"	77
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"1000 - 1499 grams"	"03"	94
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"1500 - 1999 grams"	"04"	179
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"2000 - 2499 grams"	"05"	654
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"2500 - 2999 grams"	"06"	2289
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"3000 - 3499 grams"	"07"	4362
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"3500 - 3999 grams"	"08"	2585
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"4000 - 4499 grams"	"09"	582
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"4500 - 4999 grams"	"10"	79
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"5000 - 8165 grams"	"11"	11
	"Georgia"	"13"	"2019"	"2019"	"September"	"9"	"Unknown or Not Stated"	"12"	14
	"Georgia"	"13"	"2019"	"2019"	"October"	"10"	"499 grams or less"	"01"	25
	"Georgia"	"13"	"2019"	"2019"	"October"	"10"	"500 - 999 grams"	"02"	83
	"Georgia"	"13"	"2019"	"2019"	"October"	"10"	"1000 - 1499 grams"	"03"	88
	"Georgia"	"13"	"2019"	"2019"	"October"	"10"	"1500 - 1999 grams"	"04"	217
	"Georgia"	"13"	"2019"	"2019"	"October"	"10"	"2000 - 2499 grams"	"05"	697
	"Georgia"	"13"	"2019"	"2019"	"October"	"10"	"2500 - 2999 grams"	"06"	2334
	"Georgia"	"13"	"2019"	"2019"	"October"	"10"	"3000 - 3499 grams"	"07"	4302
	"Georgia"	"13"	"2019"	"2019"	"October"	"10"	"3500 - 3999 grams"	"08"	2583
	"Georgia"	"13"	"2019"	"2019"	"October"	"10"	"4000 - 4499 grams"	"09"	573
	"Georgia"	"13"	"2019"	"2019"	"October"	"10"	"4500 - 4999 grams"	"10"	72
	"Georgia"	"13"	"2019"	"2019"	"November"	"11"	"499 grams or less"	"01"	15
	"Georgia"	"13"	"2019"	"2019"	"November"	"11"	"500 - 999 grams"	"02"	87
	"Georgia"	"13"	"2019"	"2019"	"November"	"11"	"1000 - 1499 grams"	"03"	110
	"Georgia"	"13"	"2019"	"2019"	"November"	"11"	"1500 - 1999 grams"	"04"	217
	"Georgia"	"13"	"2019"	"2019"	"November"	"11"	"2000 - 2499 grams"	"05"	667
	"Georgia"	"13"	"2019"	"2019"	"November"	"11"	"2500 - 2999 grams"	"06"	2216
	"Georgia"	"13"	"2019"	"2019"	"November"	"11"	"3000 - 3499 grams"	"07"	3798
	"Georgia"	"13"	"2019"	"2019"	"November"	"11"	"3500 - 3999 grams"	"08"	2395
	"Georgia"	"13"	"2019"	"2019"	"November"	"11"	"4000 - 4499 grams"	"09"	547
	"Georgia"	"13"	"2019"	"2019"	"November"	"11"	"4500 - 4999 grams"	"10"	62
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"499 grams or less"	"01"	12
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"500 - 999 grams"	"02"	69
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"1000 - 1499 grams"	"03"	98
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"1500 - 1999 grams"	"04"	221
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"2000 - 2499 grams"	"05"	672
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"2500 - 2999 grams"	"06"	2332
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"3000 - 3499 grams"	"07"	4194
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"3500 - 3999 grams"	"08"	2478
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"4000 - 4499 grams"	"09"	536
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"4500 - 4999 grams"	"10"	63
	"Georgia"	"13"	"2019"	"2019"	"December"	"12"	"5000 - 8165 grams"	"11"	10
	"Hawaii"	"15"	"2019"	"2019"	"January"	"1"	"1500 - 1999 grams"	"04"	24
	"Hawaii"	"15"	"2019"	"2019"	"January"	"1"	"2000 - 2499 grams"	"05"	79
	"Hawaii"	"15"	"2019"	"2019"	"January"	"1"	"2500 - 2999 grams"	"06"	291
	"Hawaii"	"15"	"2019"	"2019"	"January"	"1"	"3000 - 3499 grams"	"07"	565
	"Hawaii"	"15"	"2019"	"2019"	"January"	"1"	"3500 - 3999 grams"	"08"	312
	"Hawaii"	"15"	"2019"	"2019"	"January"	"1"	"4000 - 4499 grams"	"09"	86
	"Hawaii"	"15"	"2019"	"2019"	"January"	"1"	"4500 - 4999 grams"	"10"	14
	"Hawaii"	"15"	"2019"	"2019"	"February"	"2"	"1500 - 1999 grams"	"04"	19
	"Hawaii"	"15"	"2019"	"2019"	"February"	"2"	"2000 - 2499 grams"	"05"	52
	"Hawaii"	"15"	"2019"	"2019"	"February"	"2"	"2500 - 2999 grams"	"06"	302
	"Hawaii"	"15"	"2019"	"2019"	"February"	"2"	"3000 - 3499 grams"	"07"	538
	"Hawaii"	"15"	"2019"	"2019"	"February"	"2"	"3500 - 3999 grams"	"08"	320
	"Hawaii"	"15"	"2019"	"2019"	"February"	"2"	"4000 - 4499 grams"	"09"	85
	"Hawaii"	"15"	"2019"	"2019"	"March"	"3"	"500 - 999 grams"	"02"	11
	"Hawaii"	"15"	"2019"	"2019"	"March"	"3"	"1500 - 1999 grams"	"04"	17
	"Hawaii"	"15"	"2019"	"2019"	"March"	"3"	"2000 - 2499 grams"	"05"	71
	"Hawaii"	"15"	"2019"	"2019"	"March"	"3"	"2500 - 2999 grams"	"06"	303
	"Hawaii"	"15"	"2019"	"2019"	"March"	"3"	"3000 - 3499 grams"	"07"	510
	"Hawaii"	"15"	"2019"	"2019"	"March"	"3"	"3500 - 3999 grams"	"08"	333
	"Hawaii"	"15"	"2019"	"2019"	"March"	"3"	"4000 - 4499 grams"	"09"	84
	"Hawaii"	"15"	"2019"	"2019"	"March"	"3"	"4500 - 4999 grams"	"10"	13
	"Hawaii"	"15"	"2019"	"2019"	"April"	"4"	"1500 - 1999 grams"	"04"	31
	"Hawaii"	"15"	"2019"	"2019"	"April"	"4"	"2000 - 2499 grams"	"05"	73
	"Hawaii"	"15"	"2019"	"2019"	"April"	"4"	"2500 - 2999 grams"	"06"	276
	"Hawaii"	"15"	"2019"	"2019"	"April"	"4"	"3000 - 3499 grams"	"07"	518
	"Hawaii"	"15"	"2019"	"2019"	"April"	"4"	"3500 - 3999 grams"	"08"	317
	"Hawaii"	"15"	"2019"	"2019"	"April"	"4"	"4000 - 4499 grams"	"09"	82
	"Hawaii"	"15"	"2019"	"2019"	"May"	"5"	"1500 - 1999 grams"	"04"	30
	"Hawaii"	"15"	"2019"	"2019"	"May"	"5"	"2000 - 2499 grams"	"05"	87
	"Hawaii"	"15"	"2019"	"2019"	"May"	"5"	"2500 - 2999 grams"	"06"	290
	"Hawaii"	"15"	"2019"	"2019"	"May"	"5"	"3000 - 3499 grams"	"07"	543
	"Hawaii"	"15"	"2019"	"2019"	"May"	"5"	"3500 - 3999 grams"	"08"	378
	"Hawaii"	"15"	"2019"	"2019"	"May"	"5"	"4000 - 4499 grams"	"09"	90
	"Hawaii"	"15"	"2019"	"2019"	"May"	"5"	"4500 - 4999 grams"	"10"	12
	"Hawaii"	"15"	"2019"	"2019"	"June"	"6"	"1000 - 1499 grams"	"03"	11
	"Hawaii"	"15"	"2019"	"2019"	"June"	"6"	"1500 - 1999 grams"	"04"	19
	"Hawaii"	"15"	"2019"	"2019"	"June"	"6"	"2000 - 2499 grams"	"05"	77
	"Hawaii"	"15"	"2019"	"2019"	"June"	"6"	"2500 - 2999 grams"	"06"	292
	"Hawaii"	"15"	"2019"	"2019"	"June"	"6"	"3000 - 3499 grams"	"07"	524
	"Hawaii"	"15"	"2019"	"2019"	"June"	"6"	"3500 - 3999 grams"	"08"	310
	"Hawaii"	"15"	"2019"	"2019"	"June"	"6"	"4000 - 4499 grams"	"09"	79
	"Hawaii"	"15"	"2019"	"2019"	"June"	"6"	"4500 - 4999 grams"	"10"	10
	"Hawaii"	"15"	"2019"	"2019"	"July"	"7"	"1500 - 1999 grams"	"04"	26
	"Hawaii"	"15"	"2019"	"2019"	"July"	"7"	"2000 - 2499 grams"	"05"	71
	"Hawaii"	"15"	"2019"	"2019"	"July"	"7"	"2500 - 2999 grams"	"06"	318
	"Hawaii"	"15"	"2019"	"2019"	"July"	"7"	"3000 - 3499 grams"	"07"	574
	"Hawaii"	"15"	"2019"	"2019"	"July"	"7"	"3500 - 3999 grams"	"08"	354
	"Hawaii"	"15"	"2019"	"2019"	"July"	"7"	"4000 - 4499 grams"	"09"	72
	"Hawaii"	"15"	"2019"	"2019"	"July"	"7"	"4500 - 4999 grams"	"10"	11
	"Hawaii"	"15"	"2019"	"2019"	"August"	"8"	"500 - 999 grams"	"02"	10
	"Hawaii"	"15"	"2019"	"2019"	"August"	"8"	"1000 - 1499 grams"	"03"	10
	"Hawaii"	"15"	"2019"	"2019"	"August"	"8"	"1500 - 1999 grams"	"04"	24
	"Hawaii"	"15"	"2019"	"2019"	"August"	"8"	"2000 - 2499 grams"	"05"	72
	"Hawaii"	"15"	"2019"	"2019"	"August"	"8"	"2500 - 2999 grams"	"06"	322
	"Hawaii"	"15"	"2019"	"2019"	"August"	"8"	"3000 - 3499 grams"	"07"	584
	"Hawaii"	"15"	"2019"	"2019"	"August"	"8"	"3500 - 3999 grams"	"08"	350
	"Hawaii"	"15"	"2019"	"2019"	"August"	"8"	"4000 - 4499 grams"	"09"	88
	"Hawaii"	"15"	"2019"	"2019"	"August"	"8"	"4500 - 4999 grams"	"10"	10
	"Hawaii"	"15"	"2019"	"2019"	"September"	"9"	"1000 - 1499 grams"	"03"	12
	"Hawaii"	"15"	"2019"	"2019"	"September"	"9"	"1500 - 1999 grams"	"04"	17
	"Hawaii"	"15"	"2019"	"2019"	"September"	"9"	"2000 - 2499 grams"	"05"	78
	"Hawaii"	"15"	"2019"	"2019"	"September"	"9"	"2500 - 2999 grams"	"06"	307
	"Hawaii"	"15"	"2019"	"2019"	"September"	"9"	"3000 - 3499 grams"	"07"	570
	"Hawaii"	"15"	"2019"	"2019"	"September"	"9"	"3500 - 3999 grams"	"08"	358
	"Hawaii"	"15"	"2019"	"2019"	"September"	"9"	"4000 - 4499 grams"	"09"	82
	"Hawaii"	"15"	"2019"	"2019"	"October"	"10"	"1000 - 1499 grams"	"03"	15
	"Hawaii"	"15"	"2019"	"2019"	"October"	"10"	"1500 - 1999 grams"	"04"	30
	"Hawaii"	"15"	"2019"	"2019"	"October"	"10"	"2000 - 2499 grams"	"05"	82
	"Hawaii"	"15"	"2019"	"2019"	"October"	"10"	"2500 - 2999 grams"	"06"	322
	"Hawaii"	"15"	"2019"	"2019"	"October"	"10"	"3000 - 3499 grams"	"07"	554
	"Hawaii"	"15"	"2019"	"2019"	"October"	"10"	"3500 - 3999 grams"	"08"	327
	"Hawaii"	"15"	"2019"	"2019"	"October"	"10"	"4000 - 4499 grams"	"09"	69
	"Hawaii"	"15"	"2019"	"2019"	"October"	"10"	"4500 - 4999 grams"	"10"	10
	"Hawaii"	"15"	"2019"	"2019"	"November"	"11"	"1000 - 1499 grams"	"03"	15
	"Hawaii"	"15"	"2019"	"2019"	"November"	"11"	"1500 - 1999 grams"	"04"	26
	"Hawaii"	"15"	"2019"	"2019"	"November"	"11"	"2000 - 2499 grams"	"05"	72
	"Hawaii"	"15"	"2019"	"2019"	"November"	"11"	"2500 - 2999 grams"	"06"	340
	"Hawaii"	"15"	"2019"	"2019"	"November"	"11"	"3000 - 3499 grams"	"07"	557
	"Hawaii"	"15"	"2019"	"2019"	"November"	"11"	"3500 - 3999 grams"	"08"	315
	"Hawaii"	"15"	"2019"	"2019"	"November"	"11"	"4000 - 4499 grams"	"09"	87
	"Hawaii"	"15"	"2019"	"2019"	"December"	"12"	"1000 - 1499 grams"	"03"	12
	"Hawaii"	"15"	"2019"	"2019"	"December"	"12"	"1500 - 1999 grams"	"04"	20
	"Hawaii"	"15"	"2019"	"2019"	"December"	"12"	"2000 - 2499 grams"	"05"	80
	"Hawaii"	"15"	"2019"	"2019"	"December"	"12"	"2500 - 2999 grams"	"06"	296
	"Hawaii"	"15"	"2019"	"2019"	"December"	"12"	"3000 - 3499 grams"	"07"	577
	"Hawaii"	"15"	"2019"	"2019"	"December"	"12"	"3500 - 3999 grams"	"08"	316
	"Hawaii"	"15"	"2019"	"2019"	"December"	"12"	"4000 - 4499 grams"	"09"	72
	"Idaho"	"16"	"2019"	"2019"	"January"	"1"	"1500 - 1999 grams"	"04"	23
	"Idaho"	"16"	"2019"	"2019"	"January"	"1"	"2000 - 2499 grams"	"05"	71
	"Idaho"	"16"	"2019"	"2019"	"January"	"1"	"2500 - 2999 grams"	"06"	311
	"Idaho"	"16"	"2019"	"2019"	"January"	"1"	"3000 - 3499 grams"	"07"	687
	"Idaho"	"16"	"2019"	"2019"	"January"	"1"	"3500 - 3999 grams"	"08"	461
	"Idaho"	"16"	"2019"	"2019"	"January"	"1"	"4000 - 4499 grams"	"09"	113
	"Idaho"	"16"	"2019"	"2019"	"January"	"1"	"4500 - 4999 grams"	"10"	22
	"Idaho"	"16"	"2019"	"2019"	"February"	"2"	"1000 - 1499 grams"	"03"	13
	"Idaho"	"16"	"2019"	"2019"	"February"	"2"	"1500 - 1999 grams"	"04"	28
	"Idaho"	"16"	"2019"	"2019"	"February"	"2"	"2000 - 2499 grams"	"05"	80
	"Idaho"	"16"	"2019"	"2019"	"February"	"2"	"2500 - 2999 grams"	"06"	306
	"Idaho"	"16"	"2019"	"2019"	"February"	"2"	"3000 - 3499 grams"	"07"	658
	"Idaho"	"16"	"2019"	"2019"	"February"	"2"	"3500 - 3999 grams"	"08"	439
	"Idaho"	"16"	"2019"	"2019"	"February"	"2"	"4000 - 4499 grams"	"09"	111
	"Idaho"	"16"	"2019"	"2019"	"February"	"2"	"4500 - 4999 grams"	"10"	15
	"Idaho"	"16"	"2019"	"2019"	"March"	"3"	"1000 - 1499 grams"	"03"	11
	"Idaho"	"16"	"2019"	"2019"	"March"	"3"	"1500 - 1999 grams"	"04"	31
	"Idaho"	"16"	"2019"	"2019"	"March"	"3"	"2000 - 2499 grams"	"05"	88
	"Idaho"	"16"	"2019"	"2019"	"March"	"3"	"2500 - 2999 grams"	"06"	320
	"Idaho"	"16"	"2019"	"2019"	"March"	"3"	"3000 - 3499 grams"	"07"	741
	"Idaho"	"16"	"2019"	"2019"	"March"	"3"	"3500 - 3999 grams"	"08"	522
	"Idaho"	"16"	"2019"	"2019"	"March"	"3"	"4000 - 4499 grams"	"09"	105
	"Idaho"	"16"	"2019"	"2019"	"March"	"3"	"4500 - 4999 grams"	"10"	24
	"Idaho"	"16"	"2019"	"2019"	"April"	"4"	"500 - 999 grams"	"02"	12
	"Idaho"	"16"	"2019"	"2019"	"April"	"4"	"1000 - 1499 grams"	"03"	11
	"Idaho"	"16"	"2019"	"2019"	"April"	"4"	"1500 - 1999 grams"	"04"	23
	"Idaho"	"16"	"2019"	"2019"	"April"	"4"	"2000 - 2499 grams"	"05"	84
	"Idaho"	"16"	"2019"	"2019"	"April"	"4"	"2500 - 2999 grams"	"06"	353
	"Idaho"	"16"	"2019"	"2019"	"April"	"4"	"3000 - 3499 grams"	"07"	709
	"Idaho"	"16"	"2019"	"2019"	"April"	"4"	"3500 - 3999 grams"	"08"	494
	"Idaho"	"16"	"2019"	"2019"	"April"	"4"	"4000 - 4499 grams"	"09"	99
	"Idaho"	"16"	"2019"	"2019"	"April"	"4"	"4500 - 4999 grams"	"10"	22
	"Idaho"	"16"	"2019"	"2019"	"May"	"5"	"1000 - 1499 grams"	"03"	18
	"Idaho"	"16"	"2019"	"2019"	"May"	"5"	"1500 - 1999 grams"	"04"	22
	"Idaho"	"16"	"2019"	"2019"	"May"	"5"	"2000 - 2499 grams"	"05"	68
	"Idaho"	"16"	"2019"	"2019"	"May"	"5"	"2500 - 2999 grams"	"06"	329
	"Idaho"	"16"	"2019"	"2019"	"May"	"5"	"3000 - 3499 grams"	"07"	764
	"Idaho"	"16"	"2019"	"2019"	"May"	"5"	"3500 - 3999 grams"	"08"	540
