"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Infant Birth Weight 12"	"Infant Birth Weight 12 Code"	Births
	"Delaware"	"10"	"2020"	"2020"	"February"	"2"	"2000 - 2499 grams"	"05"	46
	"Delaware"	"10"	"2020"	"2020"	"February"	"2"	"2500 - 2999 grams"	"06"	163
	"Delaware"	"10"	"2020"	"2020"	"February"	"2"	"3000 - 3499 grams"	"07"	307
	"Delaware"	"10"	"2020"	"2020"	"February"	"2"	"3500 - 3999 grams"	"08"	190
	"Delaware"	"10"	"2020"	"2020"	"February"	"2"	"4000 - 4499 grams"	"09"	57
	"Delaware"	"10"	"2020"	"2020"	"March"	"3"	"1500 - 1999 grams"	"04"	16
	"Delaware"	"10"	"2020"	"2020"	"March"	"3"	"2000 - 2499 grams"	"05"	51
	"Delaware"	"10"	"2020"	"2020"	"March"	"3"	"2500 - 2999 grams"	"06"	160
	"Delaware"	"10"	"2020"	"2020"	"March"	"3"	"3000 - 3499 grams"	"07"	350
	"Delaware"	"10"	"2020"	"2020"	"March"	"3"	"3500 - 3999 grams"	"08"	208
	"Delaware"	"10"	"2020"	"2020"	"March"	"3"	"4000 - 4499 grams"	"09"	54
	"Delaware"	"10"	"2020"	"2020"	"April"	"4"	"1500 - 1999 grams"	"04"	24
	"Delaware"	"10"	"2020"	"2020"	"April"	"4"	"2000 - 2499 grams"	"05"	43
	"Delaware"	"10"	"2020"	"2020"	"April"	"4"	"2500 - 2999 grams"	"06"	148
	"Delaware"	"10"	"2020"	"2020"	"April"	"4"	"3000 - 3499 grams"	"07"	327
	"Delaware"	"10"	"2020"	"2020"	"April"	"4"	"3500 - 3999 grams"	"08"	197
	"Delaware"	"10"	"2020"	"2020"	"April"	"4"	"4000 - 4499 grams"	"09"	49
	"Delaware"	"10"	"2020"	"2020"	"May"	"5"	"2000 - 2499 grams"	"05"	38
	"Delaware"	"10"	"2020"	"2020"	"May"	"5"	"2500 - 2999 grams"	"06"	169
	"Delaware"	"10"	"2020"	"2020"	"May"	"5"	"3000 - 3499 grams"	"07"	363
	"Delaware"	"10"	"2020"	"2020"	"May"	"5"	"3500 - 3999 grams"	"08"	231
	"Delaware"	"10"	"2020"	"2020"	"May"	"5"	"4000 - 4499 grams"	"09"	52
	"Delaware"	"10"	"2020"	"2020"	"May"	"5"	"4500 - 4999 grams"	"10"	10
	"Delaware"	"10"	"2020"	"2020"	"June"	"6"	"1000 - 1499 grams"	"03"	13
	"Delaware"	"10"	"2020"	"2020"	"June"	"6"	"1500 - 1999 grams"	"04"	11
	"Delaware"	"10"	"2020"	"2020"	"June"	"6"	"2000 - 2499 grams"	"05"	55
	"Delaware"	"10"	"2020"	"2020"	"June"	"6"	"2500 - 2999 grams"	"06"	188
	"Delaware"	"10"	"2020"	"2020"	"June"	"6"	"3000 - 3499 grams"	"07"	320
	"Delaware"	"10"	"2020"	"2020"	"June"	"6"	"3500 - 3999 grams"	"08"	237
	"Delaware"	"10"	"2020"	"2020"	"June"	"6"	"4000 - 4499 grams"	"09"	59
	"Delaware"	"10"	"2020"	"2020"	"July"	"7"	"1500 - 1999 grams"	"04"	23
	"Delaware"	"10"	"2020"	"2020"	"July"	"7"	"2000 - 2499 grams"	"05"	43
	"Delaware"	"10"	"2020"	"2020"	"July"	"7"	"2500 - 2999 grams"	"06"	196
	"Delaware"	"10"	"2020"	"2020"	"July"	"7"	"3000 - 3499 grams"	"07"	376
	"Delaware"	"10"	"2020"	"2020"	"July"	"7"	"3500 - 3999 grams"	"08"	215
	"Delaware"	"10"	"2020"	"2020"	"July"	"7"	"4000 - 4499 grams"	"09"	55
	"Delaware"	"10"	"2020"	"2020"	"August"	"8"	"1500 - 1999 grams"	"04"	20
	"Delaware"	"10"	"2020"	"2020"	"August"	"8"	"2000 - 2499 grams"	"05"	51
	"Delaware"	"10"	"2020"	"2020"	"August"	"8"	"2500 - 2999 grams"	"06"	191
	"Delaware"	"10"	"2020"	"2020"	"August"	"8"	"3000 - 3499 grams"	"07"	358
	"Delaware"	"10"	"2020"	"2020"	"August"	"8"	"3500 - 3999 grams"	"08"	247
	"Delaware"	"10"	"2020"	"2020"	"August"	"8"	"4000 - 4499 grams"	"09"	76
	"Delaware"	"10"	"2020"	"2020"	"September"	"9"	"1500 - 1999 grams"	"04"	12
	"Delaware"	"10"	"2020"	"2020"	"September"	"9"	"2000 - 2499 grams"	"05"	45
	"Delaware"	"10"	"2020"	"2020"	"September"	"9"	"2500 - 2999 grams"	"06"	178
	"Delaware"	"10"	"2020"	"2020"	"September"	"9"	"3000 - 3499 grams"	"07"	366
	"Delaware"	"10"	"2020"	"2020"	"September"	"9"	"3500 - 3999 grams"	"08"	244
	"Delaware"	"10"	"2020"	"2020"	"September"	"9"	"4000 - 4499 grams"	"09"	54
	"Delaware"	"10"	"2020"	"2020"	"September"	"9"	"4500 - 4999 grams"	"10"	15
	"Delaware"	"10"	"2020"	"2020"	"October"	"10"	"1500 - 1999 grams"	"04"	15
	"Delaware"	"10"	"2020"	"2020"	"October"	"10"	"2000 - 2499 grams"	"05"	59
	"Delaware"	"10"	"2020"	"2020"	"October"	"10"	"2500 - 2999 grams"	"06"	177
	"Delaware"	"10"	"2020"	"2020"	"October"	"10"	"3000 - 3499 grams"	"07"	343
	"Delaware"	"10"	"2020"	"2020"	"October"	"10"	"3500 - 3999 grams"	"08"	222
	"Delaware"	"10"	"2020"	"2020"	"October"	"10"	"4000 - 4499 grams"	"09"	61
	"Delaware"	"10"	"2020"	"2020"	"October"	"10"	"4500 - 4999 grams"	"10"	13
	"Delaware"	"10"	"2020"	"2020"	"November"	"11"	"1500 - 1999 grams"	"04"	18
	"Delaware"	"10"	"2020"	"2020"	"November"	"11"	"2000 - 2499 grams"	"05"	45
	"Delaware"	"10"	"2020"	"2020"	"November"	"11"	"2500 - 2999 grams"	"06"	161
	"Delaware"	"10"	"2020"	"2020"	"November"	"11"	"3000 - 3499 grams"	"07"	286
	"Delaware"	"10"	"2020"	"2020"	"November"	"11"	"3500 - 3999 grams"	"08"	215
	"Delaware"	"10"	"2020"	"2020"	"November"	"11"	"4000 - 4499 grams"	"09"	44
	"Delaware"	"10"	"2020"	"2020"	"December"	"12"	"1500 - 1999 grams"	"04"	14
	"Delaware"	"10"	"2020"	"2020"	"December"	"12"	"2000 - 2499 grams"	"05"	55
	"Delaware"	"10"	"2020"	"2020"	"December"	"12"	"2500 - 2999 grams"	"06"	169
	"Delaware"	"10"	"2020"	"2020"	"December"	"12"	"3000 - 3499 grams"	"07"	320
	"Delaware"	"10"	"2020"	"2020"	"December"	"12"	"3500 - 3999 grams"	"08"	200
	"Delaware"	"10"	"2020"	"2020"	"December"	"12"	"4000 - 4499 grams"	"09"	47
	"District of Columbia"	"11"	"2020"	"2020"	"January"	"1"	"1500 - 1999 grams"	"04"	11
	"District of Columbia"	"11"	"2020"	"2020"	"January"	"1"	"2000 - 2499 grams"	"05"	52
	"District of Columbia"	"11"	"2020"	"2020"	"January"	"1"	"2500 - 2999 grams"	"06"	171
	"District of Columbia"	"11"	"2020"	"2020"	"January"	"1"	"3000 - 3499 grams"	"07"	311
	"District of Columbia"	"11"	"2020"	"2020"	"January"	"1"	"3500 - 3999 grams"	"08"	180
	"District of Columbia"	"11"	"2020"	"2020"	"January"	"1"	"4000 - 4499 grams"	"09"	49
	"District of Columbia"	"11"	"2020"	"2020"	"February"	"2"	"2000 - 2499 grams"	"05"	34
	"District of Columbia"	"11"	"2020"	"2020"	"February"	"2"	"2500 - 2999 grams"	"06"	160
	"District of Columbia"	"11"	"2020"	"2020"	"February"	"2"	"3000 - 3499 grams"	"07"	263
	"District of Columbia"	"11"	"2020"	"2020"	"February"	"2"	"3500 - 3999 grams"	"08"	188
	"District of Columbia"	"11"	"2020"	"2020"	"February"	"2"	"4000 - 4499 grams"	"09"	43
	"District of Columbia"	"11"	"2020"	"2020"	"March"	"3"	"1500 - 1999 grams"	"04"	10
	"District of Columbia"	"11"	"2020"	"2020"	"March"	"3"	"2000 - 2499 grams"	"05"	41
	"District of Columbia"	"11"	"2020"	"2020"	"March"	"3"	"2500 - 2999 grams"	"06"	157
	"District of Columbia"	"11"	"2020"	"2020"	"March"	"3"	"3000 - 3499 grams"	"07"	302
	"District of Columbia"	"11"	"2020"	"2020"	"March"	"3"	"3500 - 3999 grams"	"08"	204
	"District of Columbia"	"11"	"2020"	"2020"	"March"	"3"	"4000 - 4499 grams"	"09"	39
	"District of Columbia"	"11"	"2020"	"2020"	"April"	"4"	"1500 - 1999 grams"	"04"	11
	"District of Columbia"	"11"	"2020"	"2020"	"April"	"4"	"2000 - 2499 grams"	"05"	50
	"District of Columbia"	"11"	"2020"	"2020"	"April"	"4"	"2500 - 2999 grams"	"06"	147
	"District of Columbia"	"11"	"2020"	"2020"	"April"	"4"	"3000 - 3499 grams"	"07"	253
	"District of Columbia"	"11"	"2020"	"2020"	"April"	"4"	"3500 - 3999 grams"	"08"	171
	"District of Columbia"	"11"	"2020"	"2020"	"April"	"4"	"4000 - 4499 grams"	"09"	33
	"District of Columbia"	"11"	"2020"	"2020"	"May"	"5"	"2000 - 2499 grams"	"05"	45
	"District of Columbia"	"11"	"2020"	"2020"	"May"	"5"	"2500 - 2999 grams"	"06"	138
	"District of Columbia"	"11"	"2020"	"2020"	"May"	"5"	"3000 - 3499 grams"	"07"	279
	"District of Columbia"	"11"	"2020"	"2020"	"May"	"5"	"3500 - 3999 grams"	"08"	192
	"District of Columbia"	"11"	"2020"	"2020"	"May"	"5"	"4000 - 4499 grams"	"09"	49
	"District of Columbia"	"11"	"2020"	"2020"	"June"	"6"	"1500 - 1999 grams"	"04"	19
	"District of Columbia"	"11"	"2020"	"2020"	"June"	"6"	"2000 - 2499 grams"	"05"	49
	"District of Columbia"	"11"	"2020"	"2020"	"June"	"6"	"2500 - 2999 grams"	"06"	173
	"District of Columbia"	"11"	"2020"	"2020"	"June"	"6"	"3000 - 3499 grams"	"07"	298
	"District of Columbia"	"11"	"2020"	"2020"	"June"	"6"	"3500 - 3999 grams"	"08"	167
	"District of Columbia"	"11"	"2020"	"2020"	"June"	"6"	"4000 - 4499 grams"	"09"	49
	"District of Columbia"	"11"	"2020"	"2020"	"July"	"7"	"1000 - 1499 grams"	"03"	10
	"District of Columbia"	"11"	"2020"	"2020"	"July"	"7"	"1500 - 1999 grams"	"04"	12
	"District of Columbia"	"11"	"2020"	"2020"	"July"	"7"	"2000 - 2499 grams"	"05"	51
	"District of Columbia"	"11"	"2020"	"2020"	"July"	"7"	"2500 - 2999 grams"	"06"	174
	"District of Columbia"	"11"	"2020"	"2020"	"July"	"7"	"3000 - 3499 grams"	"07"	287
	"District of Columbia"	"11"	"2020"	"2020"	"July"	"7"	"3500 - 3999 grams"	"08"	172
	"District of Columbia"	"11"	"2020"	"2020"	"July"	"7"	"4000 - 4499 grams"	"09"	42
	"District of Columbia"	"11"	"2020"	"2020"	"August"	"8"	"1500 - 1999 grams"	"04"	12
	"District of Columbia"	"11"	"2020"	"2020"	"August"	"8"	"2000 - 2499 grams"	"05"	42
	"District of Columbia"	"11"	"2020"	"2020"	"August"	"8"	"2500 - 2999 grams"	"06"	159
	"District of Columbia"	"11"	"2020"	"2020"	"August"	"8"	"3000 - 3499 grams"	"07"	295
	"District of Columbia"	"11"	"2020"	"2020"	"August"	"8"	"3500 - 3999 grams"	"08"	198
	"District of Columbia"	"11"	"2020"	"2020"	"August"	"8"	"4000 - 4499 grams"	"09"	52
	"District of Columbia"	"11"	"2020"	"2020"	"September"	"9"	"1500 - 1999 grams"	"04"	17
	"District of Columbia"	"11"	"2020"	"2020"	"September"	"9"	"2000 - 2499 grams"	"05"	47
	"District of Columbia"	"11"	"2020"	"2020"	"September"	"9"	"2500 - 2999 grams"	"06"	170
	"District of Columbia"	"11"	"2020"	"2020"	"September"	"9"	"3000 - 3499 grams"	"07"	285
	"District of Columbia"	"11"	"2020"	"2020"	"September"	"9"	"3500 - 3999 grams"	"08"	159
	"District of Columbia"	"11"	"2020"	"2020"	"September"	"9"	"4000 - 4499 grams"	"09"	37
	"District of Columbia"	"11"	"2020"	"2020"	"October"	"10"	"1500 - 1999 grams"	"04"	15
	"District of Columbia"	"11"	"2020"	"2020"	"October"	"10"	"2000 - 2499 grams"	"05"	46
	"District of Columbia"	"11"	"2020"	"2020"	"October"	"10"	"2500 - 2999 grams"	"06"	139
	"District of Columbia"	"11"	"2020"	"2020"	"October"	"10"	"3000 - 3499 grams"	"07"	286
	"District of Columbia"	"11"	"2020"	"2020"	"October"	"10"	"3500 - 3999 grams"	"08"	197
	"District of Columbia"	"11"	"2020"	"2020"	"October"	"10"	"4000 - 4499 grams"	"09"	39
	"District of Columbia"	"11"	"2020"	"2020"	"November"	"11"	"1500 - 1999 grams"	"04"	10
	"District of Columbia"	"11"	"2020"	"2020"	"November"	"11"	"2000 - 2499 grams"	"05"	44
	"District of Columbia"	"11"	"2020"	"2020"	"November"	"11"	"2500 - 2999 grams"	"06"	140
	"District of Columbia"	"11"	"2020"	"2020"	"November"	"11"	"3000 - 3499 grams"	"07"	261
	"District of Columbia"	"11"	"2020"	"2020"	"November"	"11"	"3500 - 3999 grams"	"08"	169
	"District of Columbia"	"11"	"2020"	"2020"	"November"	"11"	"4000 - 4499 grams"	"09"	53
	"District of Columbia"	"11"	"2020"	"2020"	"December"	"12"	"1500 - 1999 grams"	"04"	15
	"District of Columbia"	"11"	"2020"	"2020"	"December"	"12"	"2000 - 2499 grams"	"05"	42
	"District of Columbia"	"11"	"2020"	"2020"	"December"	"12"	"2500 - 2999 grams"	"06"	162
	"District of Columbia"	"11"	"2020"	"2020"	"December"	"12"	"3000 - 3499 grams"	"07"	265
	"District of Columbia"	"11"	"2020"	"2020"	"December"	"12"	"3500 - 3999 grams"	"08"	161
	"District of Columbia"	"11"	"2020"	"2020"	"December"	"12"	"4000 - 4499 grams"	"09"	39
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	"499 grams or less"	"01"	33
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	"500 - 999 grams"	"02"	107
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	"1000 - 1499 grams"	"03"	143
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	"1500 - 1999 grams"	"04"	311
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	"2000 - 2499 grams"	"05"	1008
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	"2500 - 2999 grams"	"06"	3589
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	"3000 - 3499 grams"	"07"	7269
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	"3500 - 3999 grams"	"08"	4487
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	"4000 - 4499 grams"	"09"	1092
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	"4500 - 4999 grams"	"10"	139
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"499 grams or less"	"01"	22
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"500 - 999 grams"	"02"	93
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"1000 - 1499 grams"	"03"	130
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"1500 - 1999 grams"	"04"	270
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"2000 - 2499 grams"	"05"	932
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"2500 - 2999 grams"	"06"	3343
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"3000 - 3499 grams"	"07"	6618
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"3500 - 3999 grams"	"08"	4242
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"4000 - 4499 grams"	"09"	941
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"4500 - 4999 grams"	"10"	132
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	"5000 - 8165 grams"	"11"	10
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"499 grams or less"	"01"	29
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"500 - 999 grams"	"02"	96
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"1000 - 1499 grams"	"03"	118
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"1500 - 1999 grams"	"04"	290
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"2000 - 2499 grams"	"05"	944
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"2500 - 2999 grams"	"06"	3390
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"3000 - 3499 grams"	"07"	6914
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"3500 - 3999 grams"	"08"	4312
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"4000 - 4499 grams"	"09"	954
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"4500 - 4999 grams"	"10"	128
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	"5000 - 8165 grams"	"11"	10
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"499 grams or less"	"01"	30
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"500 - 999 grams"	"02"	96
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"1000 - 1499 grams"	"03"	132
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"1500 - 1999 grams"	"04"	278
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"2000 - 2499 grams"	"05"	872
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"2500 - 2999 grams"	"06"	3258
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"3000 - 3499 grams"	"07"	6510
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"3500 - 3999 grams"	"08"	4232
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"4000 - 4499 grams"	"09"	1018
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"4500 - 4999 grams"	"10"	114
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	"5000 - 8165 grams"	"11"	17
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"499 grams or less"	"01"	40
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"500 - 999 grams"	"02"	111
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"1000 - 1499 grams"	"03"	128
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"1500 - 1999 grams"	"04"	301
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"2000 - 2499 grams"	"05"	897
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"2500 - 2999 grams"	"06"	3259
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"3000 - 3499 grams"	"07"	6662
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"3500 - 3999 grams"	"08"	4289
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"4000 - 4499 grams"	"09"	1032
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"4500 - 4999 grams"	"10"	148
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	"5000 - 8165 grams"	"11"	20
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"499 grams or less"	"01"	30
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"500 - 999 grams"	"02"	93
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"1000 - 1499 grams"	"03"	132
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"1500 - 1999 grams"	"04"	308
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"2000 - 2499 grams"	"05"	885
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"2500 - 2999 grams"	"06"	3311
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"3000 - 3499 grams"	"07"	6564
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"3500 - 3999 grams"	"08"	4362
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"4000 - 4499 grams"	"09"	1055
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"4500 - 4999 grams"	"10"	147
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	"5000 - 8165 grams"	"11"	13
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"499 grams or less"	"01"	22
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"500 - 999 grams"	"02"	103
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"1000 - 1499 grams"	"03"	160
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"1500 - 1999 grams"	"04"	295
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"2000 - 2499 grams"	"05"	998
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"2500 - 2999 grams"	"06"	3533
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"3000 - 3499 grams"	"07"	6981
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"3500 - 3999 grams"	"08"	4538
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"4000 - 4499 grams"	"09"	1055
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"4500 - 4999 grams"	"10"	160
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	"5000 - 8165 grams"	"11"	12
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"499 grams or less"	"01"	25
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"500 - 999 grams"	"02"	121
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"1000 - 1499 grams"	"03"	124
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"1500 - 1999 grams"	"04"	323
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"2000 - 2499 grams"	"05"	1038
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"2500 - 2999 grams"	"06"	3588
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"3000 - 3499 grams"	"07"	7143
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"3500 - 3999 grams"	"08"	4494
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"4000 - 4499 grams"	"09"	1092
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"4500 - 4999 grams"	"10"	156
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	"5000 - 8165 grams"	"11"	11
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"499 grams or less"	"01"	17
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"500 - 999 grams"	"02"	108
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"1000 - 1499 grams"	"03"	139
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"1500 - 1999 grams"	"04"	296
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"2000 - 2499 grams"	"05"	955
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"2500 - 2999 grams"	"06"	3548
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"3000 - 3499 grams"	"07"	7209
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"3500 - 3999 grams"	"08"	4652
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"4000 - 4499 grams"	"09"	1112
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"4500 - 4999 grams"	"10"	131
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"5000 - 8165 grams"	"11"	16
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	"Unknown or Not Stated"	"12"	10
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"499 grams or less"	"01"	29
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"500 - 999 grams"	"02"	89
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"1000 - 1499 grams"	"03"	157
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"1500 - 1999 grams"	"04"	311
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"2000 - 2499 grams"	"05"	967
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"2500 - 2999 grams"	"06"	3660
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"3000 - 3499 grams"	"07"	7093
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"3500 - 3999 grams"	"08"	4595
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"4000 - 4499 grams"	"09"	1034
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"4500 - 4999 grams"	"10"	140
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	"5000 - 8165 grams"	"11"	12
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	"499 grams or less"	"01"	20
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	"500 - 999 grams"	"02"	98
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	"1000 - 1499 grams"	"03"	118
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	"1500 - 1999 grams"	"04"	298
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	"2000 - 2499 grams"	"05"	1006
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	"2500 - 2999 grams"	"06"	3431
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	"3000 - 3499 grams"	"07"	6653
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	"3500 - 3999 grams"	"08"	4369
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	"4000 - 4499 grams"	"09"	1040
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	"4500 - 4999 grams"	"10"	133
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"499 grams or less"	"01"	13
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"500 - 999 grams"	"02"	99
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"1000 - 1499 grams"	"03"	129
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"1500 - 1999 grams"	"04"	275
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"2000 - 2499 grams"	"05"	1010
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"2500 - 2999 grams"	"06"	3578
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"3000 - 3499 grams"	"07"	6866
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"3500 - 3999 grams"	"08"	4546
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"4000 - 4499 grams"	"09"	1053
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"4500 - 4999 grams"	"10"	128
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	"5000 - 8165 grams"	"11"	18
	"Georgia"	"13"	"2020"	"2020"	"January"	"1"	"499 grams or less"	"01"	16
	"Georgia"	"13"	"2020"	"2020"	"January"	"1"	"500 - 999 grams"	"02"	74
	"Georgia"	"13"	"2020"	"2020"	"January"	"1"	"1000 - 1499 grams"	"03"	108
	"Georgia"	"13"	"2020"	"2020"	"January"	"1"	"1500 - 1999 grams"	"04"	209
	"Georgia"	"13"	"2020"	"2020"	"January"	"1"	"2000 - 2499 grams"	"05"	631
	"Georgia"	"13"	"2020"	"2020"	"January"	"1"	"2500 - 2999 grams"	"06"	2328
	"Georgia"	"13"	"2020"	"2020"	"January"	"1"	"3000 - 3499 grams"	"07"	4163
	"Georgia"	"13"	"2020"	"2020"	"January"	"1"	"3500 - 3999 grams"	"08"	2473
	"Georgia"	"13"	"2020"	"2020"	"January"	"1"	"4000 - 4499 grams"	"09"	559
	"Georgia"	"13"	"2020"	"2020"	"January"	"1"	"4500 - 4999 grams"	"10"	77
	"Georgia"	"13"	"2020"	"2020"	"February"	"2"	"499 grams or less"	"01"	19
	"Georgia"	"13"	"2020"	"2020"	"February"	"2"	"500 - 999 grams"	"02"	72
	"Georgia"	"13"	"2020"	"2020"	"February"	"2"	"1000 - 1499 grams"	"03"	84
	"Georgia"	"13"	"2020"	"2020"	"February"	"2"	"1500 - 1999 grams"	"04"	184
